,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
28453,72936,14990.0,37.8,50926.0,25908.0,1651.0,6981.0,11.014009339559706,,,,,,,,,,,,,,46.57104736490994,Y,0
28459,72944,2934.0,44.3,46250.0,22681.0,397.0,1445.0,13.531015678254942,,,,,,,,,,,,,,49.25017041581459,Y,0
28474,73004,770.0,40.2,49750.0,27639.0,59.0,411.0,7.662337662337662,,,,,,,,,,,,,,53.37662337662338,Y,0
28476,73006,3993.0,38.3,43578.0,19756.0,578.0,1905.0,14.475331830703732,,,,,,,,,,,,,,47.708489857250186,Y,0
28478,73008,19867.0,35.4,41882.0,21360.0,3236.0,10068.0,16.288317310112248,,,,,,,,,,,,,,50.67700206372376,Y,0
28480,73010,17738.0,37.1,57847.0,24734.0,2275.0,8584.0,12.825572217837411,,,,,,,,,,,,,,48.39327996391927,Y,0
28486,73014,1642.0,39.8,58264.0,26515.0,155.0,848.0,9.439707673568819,,,,,,,,,,,,,,51.64433617539586,Y,0
28488,73016,1591.0,37.5,60250.0,25668.0,105.0,853.0,6.599622878692646,,,,,,,,,,,,,,53.614079195474545,Y,0
28489,73017,1940.0,40.6,44236.0,19621.0,238.0,906.0,12.268041237113403,,,,,,,,,,,,,,46.70103092783505,Y,0
28490,73018,20032.0,37.4,41475.0,22005.0,3177.0,9637.0,15.859624600638977,,,,,,,,,,,,,,48.10802715654952,Y,0
28492,73020,21499.0,40.1,67088.0,29985.0,2051.0,10611.0,9.539978603655983,,,,,,,,,,,,,,49.35578398995302,Y,0
28497,73027,1406.0,40.6,48000.0,20899.0,204.0,674.0,14.509246088193457,,,,,,,,,,,,,,47.93741109530583,Y,0
28510,73042,1002.0,40.8,44167.0,21646.0,160.0,472.0,15.968063872255488,,,,,,,,,,,,,,47.10578842315369,Y,0
28515,73048,1924.0,42.0,51667.0,24071.0,184.0,943.0,9.563409563409563,,,,,,,,,,,,,,49.012474012474016,Y,0
28516,73049,6257.0,37.8,57297.0,26008.0,666.0,3163.0,10.644078631932237,,,,,,,,,,,,,,50.55138245165415,Y,0
28523,73056,654.0,42.8,54583.0,24191.0,90.0,312.0,13.761467889908257,,,,,,,,,,,,,,47.706422018348626,Y,0
28526,73059,2493.0,44.0,47981.0,23291.0,227.0,1271.0,9.105495387083835,,,,,,,,,,,,,,50.982751704773364,Y,0
28527,73061,1791.0,39.0,44547.0,23738.0,148.0,903.0,8.263539921831379,,,,,,,,,,,,,,50.41876046901172,Y,0
28530,73064,21415.0,35.2,66659.0,28522.0,1176.0,11441.0,5.49147793602615,,,,,,,,,,,,,,53.42516927387345,Y,0
28531,73065,6686.0,38.9,72024.0,28499.0,478.0,3317.0,7.149267125336524,,,,,,,,,,,,,,49.611127729584204,Y,0
28534,73068,11175.0,34.7,46963.0,19858.0,1580.0,5430.0,14.138702460850112,,,,,,,,,,,,,,48.59060402684564,Y,0
28544,73077,7096.0,40.5,44970.0,21636.0,1098.0,3401.0,15.473506200676438,,,,,,,,,,,,,,47.92841037204059,Y,0
28545,73078,8185.0,37.7,76090.0,32752.0,242.0,4468.0,2.956627978008552,,,,,,,,,,,,,,54.58766035430666,Y,0
28546,73079,624.0,32.8,56250.0,21073.0,51.0,312.0,8.173076923076923,,,,,,,,,,,,,,50.0,Y,0
28547,73080,9658.0,38.9,49339.0,24352.0,1195.0,5017.0,12.373162145371712,,,,,,,,,,,,,,51.94657278939739,Y,0
28551,73089,12535.0,37.8,62865.0,26157.0,1229.0,5988.0,9.804547267650578,,,,,,,,,,,,,,47.77024331870762,Y,0
28554,73093,2754.0,35.1,60536.0,26320.0,255.0,1332.0,9.25925925925926,,,,,,,,,,,,,,48.36601307189542,Y,0
28589,73130,19494.0,41.7,59262.0,27269.0,1448.0,9701.0,7.427926541499949,,,,,,,,,,,,,,49.764029957935776,Y,0
28596,73135,19692.0,33.0,48964.0,21976.0,3724.0,9483.0,18.91123298801544,,,,,,,,,,,,,,48.156611822059716,Y,0
28609,73165,5972.0,40.8,71042.0,31492.0,327.0,3027.0,5.4755525787006025,,,,,,,,,,,,,,50.686537173476225,Y,0
28610,73169,1892.0,39.7,65117.0,28294.0,93.0,1000.0,4.915433403805497,,,,,,,,,,,,,,52.854122621564485,Y,0
28611,73170,36146.0,36.7,77740.0,33887.0,1651.0,19473.0,4.567587008244343,,,,,,,,,,,,,,53.873180988214465,Y,0
28613,73179,3378.0,34.8,78272.0,32605.0,48.0,1974.0,1.4209591474245116,,,,,,,,,,,,,,58.43694493783304,Y,0
28619,73434,524.0,42.5,65300.0,24053.0,44.0,267.0,8.396946564885496,,,,,,,,,,,,,,50.954198473282446,Y,0
28626,73443,3222.0,39.8,52727.0,20539.0,207.0,1677.0,6.424581005586592,,,,,,,,,,,,,,52.04841713221602,Y,0
28650,73521,21812.0,33.1,43279.0,22678.0,3362.0,11112.0,15.413533834586467,,,,,,,,,,,,,,50.94443425637264,Y,0
28651,73526,2095.0,41.6,48406.0,26127.0,325.0,1029.0,15.513126491646778,,,,,,,,,,,,,,49.11694510739857,Y,0
28652,73527,5167.0,35.9,54475.0,24346.0,1039.0,2681.0,20.108380104509386,,,,,,,,,,,,,,51.88697503386878,Y,0
28653,73528,557.0,36.1,52250.0,23322.0,60.0,299.0,10.771992818671455,,,,,,,,,,,,,,53.680430879712745,Y,0
28656,73531,392.0,39.8,52083.0,29018.0,55.0,212.0,14.03061224489796,,,,,,,,,,,,,,54.08163265306123,Y,0
28660,73538,4807.0,35.8,61685.0,27534.0,388.0,2467.0,8.071562304971916,,,,,,,,,,,,,,51.32099022259205,Y,0
28663,73541,2879.0,40.6,60444.0,27349.0,259.0,1363.0,8.996179228898923,,,,,,,,,,,,,,47.3428273706148,Y,0
28665,73543,1928.0,35.2,44479.0,18711.0,193.0,908.0,10.010373443983402,,,,,,,,,,,,,,47.095435684647306,Y,0
28666,73544,242.0,33.1,51875.0,25581.0,36.0,146.0,14.87603305785124,,,,,,,,,,,,,,60.33057851239669,Y,0
28672,73551,68.0,40.7,53125.0,25150.0,33.0,41.0,48.529411764705884,,,,,,,,,,,,,,60.294117647058826,Y,0
28677,73556,173.0,39.9,44531.0,22052.0,36.0,100.0,20.809248554913296,,,,,,,,,,,,,,57.80346820809248,Y,0
28690,73572,3752.0,35.4,50787.0,21159.0,464.0,1839.0,12.366737739872068,,,,,,,,,,,,,,49.013859275053306,Y,0
28692,73601,10194.0,33.5,44318.0,24060.0,1801.0,4942.0,17.667255248185207,,,,,,,,,,,,,,48.47949774377084,Y,0
28705,73644,14247.0,34.8,52404.0,27132.0,2124.0,6958.0,14.90840176879343,,,,,,,,,,,,,,48.838351933740434,Y,0
28708,73647,634.0,40.7,48510.0,28649.0,58.0,302.0,9.14826498422713,,,,,,,,,,,,,,47.63406940063091,Y,0
28720,73666,189.0,38.9,61429.0,23345.0,40.0,101.0,21.164021164021165,,,,,,,,,,,,,,53.439153439153436,Y,0
28728,73717,6691.0,33.1,51233.0,25672.0,980.0,3411.0,14.646540128530862,,,,,,,,,,,,,,50.97892691675385,Y,0
28729,73718,539.0,41.4,58068.0,27129.0,59.0,304.0,10.946196660482375,,,,,,,,,,,,,,56.40074211502783,Y,0
28733,73724,1188.0,36.4,43594.0,24378.0,101.0,555.0,8.501683501683502,,,,,,,,,,,,,,46.717171717171716,Y,0
28738,73730,826.0,35.6,47738.0,23038.0,43.0,390.0,5.2058111380145276,,,,,,,,,,,,,,47.21549636803874,Y,0
28741,73734,993.0,33.2,54141.0,19921.0,64.0,479.0,6.445115810674723,,,,,,,,,,,,,,48.23766364551863,Y,0
28743,73736,400.0,44.1,65893.0,27157.0,18.0,228.0,4.5,,,,,,,,,,,,,,57.0,Y,0
28748,73742,4167.0,33.9,53548.0,24224.0,487.0,2155.0,11.687065034797216,,,,,,,,,,,,,,51.71586273098152,Y,0
28749,73743,132.0,42.5,50000.0,24770.0,10.0,69.0,7.575757575757576,,,,,,,,,,,,,,52.27272727272727,Y,0
28754,73750,7081.0,42.5,56058.0,26467.0,430.0,3511.0,6.072588617426917,,,,,,,,,,,,,,49.58339217624629,Y,0
28755,73753,466.0,40.2,49821.0,30431.0,14.0,260.0,3.004291845493562,,,,,,,,,,,,,,55.79399141630901,Y,0
28756,73754,1115.0,33.1,55909.0,23860.0,90.0,545.0,8.071748878923767,,,,,,,,,,,,,,48.87892376681614,Y,0
28759,73757,209.0,39.1,80781.0,26555.0,14.0,109.0,6.698564593301436,,,,,,,,,,,,,,52.15311004784689,Y,0
28762,73760,501.0,40.7,61250.0,23754.0,33.0,257.0,6.586826347305389,,,,,,,,,,,,,,51.29740518962076,Y,0
28764,73762,2102.0,41.5,69250.0,33726.0,192.0,1200.0,9.134157944814463,,,,,,,,,,,,,,57.08848715509039,Y,0
28767,73766,1109.0,36.1,48355.0,24398.0,119.0,597.0,10.73038773669973,,,,,,,,,,,,,,53.832281334535615,Y,0
28768,73768,1675.0,36.0,59327.0,27592.0,114.0,842.0,6.8059701492537314,,,,,,,,,,,,,,50.26865671641791,Y,0
28771,73773,1724.0,37.6,51125.0,21487.0,202.0,984.0,11.7169373549884,,,,,,,,,,,,,,57.07656612529002,Y,0
28772,73801,15358.0,34.5,52661.0,26171.0,2481.0,7967.0,16.154447193645005,,,,,,,,,,,,,,51.875244172418284,Y,0
28774,73834,1819.0,42.4,45846.0,22543.0,225.0,943.0,12.369433754810336,,,,,,,,,,,,,,51.84167124793843,Y,0
28779,73842,507.0,44.3,50179.0,24247.0,56.0,262.0,11.045364891518737,,,,,,,,,,,,,,51.676528599605525,Y,0
28782,73848,1946.0,39.3,50197.0,24089.0,277.0,1027.0,14.234326824254882,,,,,,,,,,,,,,52.77492291880781,Y,0
28784,73852,2273.0,39.1,45357.0,21951.0,264.0,1062.0,11.61460624725033,,,,,,,,,,,,,,46.72239331280247,Y,0
28788,73858,1626.0,39.6,45769.0,26826.0,354.0,760.0,21.771217712177123,,,,,,,,,,,,,,46.74046740467405,Y,0
28790,73860,1519.0,43.7,56528.0,27700.0,156.0,751.0,10.269914417379855,,,,,,,,,,,,,,49.44042132982225,Y,0
28792,73931,682.0,37.9,67969.0,28544.0,17.0,323.0,2.4926686217008798,,,,,,,,,,,,,,47.360703812316714,Y,0
28793,73932,2030.0,42.6,48542.0,28801.0,167.0,1055.0,8.226600985221674,,,,,,,,,,,,,,51.970443349753694,Y,0
28796,73938,805.0,33.4,53917.0,20307.0,177.0,383.0,21.987577639751553,,,,,,,,,,,,,,47.577639751552795,Y,0
28798,73942,13033.0,32.5,50902.0,22939.0,1351.0,7069.0,10.365994015192204,,,,,,,,,,,,,,54.239238855213685,Y,0
28799,73944,377.0,38.6,42656.0,24644.0,45.0,199.0,11.936339522546419,,,,,,,,,,,,,,52.785145888594165,Y,0
28800,73945,3485.0,31.5,54224.0,22134.0,637.0,1843.0,18.278335724533715,,,,,,,,,,,,,,52.883787661406025,Y,0
28803,73949,1571.0,37.4,47898.0,22134.0,147.0,767.0,9.357097390197326,,,,,,,,,,,,,,48.82240611075748,Y,0
28804,73950,1745.0,39.3,52708.0,23163.0,157.0,888.0,8.997134670487107,,,,,,,,,,,,,,50.88825214899713,Y,0
28811,74008,23270.0,35.4,65550.0,32173.0,1724.0,11469.0,7.408680704770091,,,,,,,,,,,,,,49.28663515255694,Y,0
28817,74014,35943.0,35.7,69298.0,28089.0,2250.0,18685.0,6.259911526583758,,,,,,,,,,,,,,51.985087499652224,Y,0
28818,74015,8709.0,37.1,53995.0,25680.0,795.0,4587.0,9.128487771271098,,,,,,,,,,,,,,52.66965208405098,Y,0
28819,74016,5746.0,42.1,46837.0,21957.0,1107.0,2757.0,19.26557605290637,,,,,,,,,,,,,,47.98120431604595,Y,0
28820,74017,26981.0,39.5,45611.0,24577.0,3411.0,12828.0,12.642229717208405,,,,,,,,,,,,,,47.544568399985174,Y,0
28821,74019,18676.0,36.8,66995.0,27812.0,1099.0,9775.0,5.88455772113943,,,,,,,,,,,,,,52.33990147783251,Y,0
28822,74020,7451.0,43.2,44955.0,22152.0,901.0,3442.0,12.092336599114212,,,,,,,,,,,,,,46.19514159173265,Y,0
28823,74021,17960.0,39.1,64921.0,26647.0,1062.0,9586.0,5.913140311804009,,,,,,,,,,,,,,53.374164810690424,Y,0
28826,74026,1054.0,34.8,45000.0,19733.0,161.0,518.0,15.275142314990513,,,,,,,,,,,,,,49.146110056926,Y,0
28831,74032,2253.0,40.0,54153.0,22318.0,152.0,1138.0,6.746560142032845,,,,,,,,,,,,,,50.510430537061694,Y,0
28835,74036,6433.0,41.0,50972.0,25016.0,509.0,3176.0,7.912327063578424,,,,,,,,,,,,,,49.370433701228045,Y,0
28836,74037,15397.0,35.0,83650.0,32395.0,914.0,8161.0,5.936221341819835,,,,,,,,,,,,,,53.003831915308176,Y,0
28839,74041,2174.0,37.1,49167.0,21196.0,251.0,1053.0,11.545538178472862,,,,,,,,,,,,,,48.4360625574977,Y,0
28841,74044,7382.0,39.9,48770.0,23621.0,778.0,3421.0,10.539149282037389,,,,,,,,,,,,,,46.34245461934435,Y,0
28842,74045,444.0,40.8,58068.0,29112.0,26.0,228.0,5.8558558558558556,,,,,,,,,,,,,,51.351351351351354,Y,0
28844,74047,6543.0,39.3,50743.0,24018.0,790.0,3131.0,12.07397218401345,,,,,,,,,,,,,,47.85266697233685,Y,0
28849,74053,4441.0,35.7,63307.0,25708.0,330.0,2235.0,7.4307588380995275,,,,,,,,,,,,,,50.326503039855886,Y,0
28856,74059,5274.0,30.7,50325.0,20826.0,997.0,2453.0,18.904057641259005,,,,,,,,,,,,,,46.51118695487296,Y,0
28861,74066,31116.0,38.9,44675.0,22844.0,4206.0,14458.0,13.517161588893174,,,,,,,,,,,,,,46.464841239233834,Y,0
28863,74070,14363.0,36.6,52796.0,23193.0,2063.0,7020.0,14.363294576341989,,,,,,,,,,,,,,48.8755830954536,Y,0
28865,74072,1971.0,37.8,47723.0,21896.0,178.0,1114.0,9.030948756976155,,,,,,,,,,,,,,56.519533231862,Y,0
28866,74073,5864.0,39.5,62582.0,28033.0,391.0,2963.0,6.667803547066849,,,,,,,,,,,,,,50.52864938608458,Y,0
28872,74080,2908.0,42.0,65625.0,28081.0,182.0,1441.0,6.2585969738652,,,,,,,,,,,,,,49.55295735900963,Y,0
28883,74108,6695.0,35.2,43707.0,19443.0,1298.0,3369.0,19.387602688573562,,,,,,,,,,,,,,50.32113517550411,Y,0
28896,74128,12344.0,34.8,41721.0,18516.0,1960.0,6099.0,15.878159429682437,,,,,,,,,,,,,,49.40861957226183,Y,0
28916,74145,18445.0,36.4,44367.0,22738.0,3086.0,9946.0,16.730821360802384,,,,,,,,,,,,,,53.92247221469233,Y,0
28922,74333,1170.0,37.0,53309.0,21505.0,102.0,620.0,8.717948717948717,,,,,,,,,,,,,,52.99145299145299,Y,0
28923,74337,5214.0,38.2,42220.0,20288.0,1133.0,2477.0,21.729957805907173,,,,,,,,,,,,,,47.50671269658611,Y,0
28946,74369,1936.0,44.3,47500.0,23366.0,231.0,981.0,11.931818181818182,,,,,,,,,,,,,,50.671487603305785,Y,0
28949,74403,30957.0,37.9,42488.0,21269.0,5953.0,14521.0,19.229899538068935,,,,,,,,,,,,,,46.907000032302875,Y,0
28950,74421,4501.0,40.7,40500.0,22187.0,610.0,2132.0,13.55254387913797,,,,,,,,,,,,,,47.367251721839594,Y,0
28956,74428,1217.0,43.1,53333.0,22260.0,88.0,606.0,7.23089564502876,,,,,,,,,,,,,,49.79457682826623,Y,0
28957,74429,14257.0,36.8,56225.0,24284.0,1655.0,7120.0,11.608332748825138,,,,,,,,,,,,,,49.9403801641299,Y,0
28961,74434,9844.0,37.4,49504.0,23665.0,1294.0,4580.0,13.145062982527428,,,,,,,,,,,,,,46.525802519301095,Y,0
28968,74445,3024.0,38.2,50185.0,23720.0,484.0,1599.0,16.005291005291006,,,,,,,,,,,,,,52.87698412698413,Y,0
28997,74530,240.0,40.3,43125.0,24235.0,30.0,116.0,12.5,,,,,,,,,,,,,,48.333333333333336,Y,0
29011,74554,2261.0,39.2,41619.0,19267.0,357.0,1094.0,15.789473684210526,,,,,,,,,,,,,,48.38567005749668,Y,0
29012,74555,739.0,39.2,40469.0,19584.0,138.0,345.0,18.67388362652233,,,,,,,,,,,,,,46.68470906630582,Y,0
29045,74651,690.0,34.3,48333.0,22910.0,69.0,366.0,10.0,,,,,,,,,,,,,,53.04347826086956,Y,0
29047,74653,3947.0,32.9,42819.0,19469.0,675.0,1901.0,17.101596148973904,,,,,,,,,,,,,,48.16316189511021,Y,0
29057,74730,4350.0,39.9,40889.0,20985.0,588.0,2084.0,13.517241379310345,,,,,,,,,,,,,,47.9080459770115,Y,0
29082,74820,31149.0,34.9,41626.0,22785.0,5804.0,15941.0,18.633021926867634,,,,,,,,,,,,,,51.17660278018556,Y,0
29092,74834,7148.0,41.1,43220.0,22623.0,980.0,3319.0,13.710128707330721,,,,,,,,,,,,,,46.43256855064354,Y,0
29096,74840,1760.0,40.2,49243.0,22419.0,262.0,855.0,14.886363636363637,,,,,,,,,,,,,,48.57954545454545,Y,0
29098,74843,351.0,42.4,76125.0,30249.0,8.0,195.0,2.2792022792022792,,,,,,,,,,,,,,55.55555555555556,Y,0
29103,74850,383.0,36.7,45250.0,40118.0,57.0,184.0,14.882506527415144,,,,,,,,,,,,,,48.04177545691906,Y,0
29145,74953,11747.0,39.7,43526.0,21611.0,1784.0,5525.0,15.186856218609007,,,,,,,,,,,,,,47.03328509406657,Y,0
29167,75009,8975.0,35.4,87581.0,34844.0,1091.0,4756.0,12.155988857938718,,,,,,,,,,,,,,52.991643454039,Y,0
29178,75020,22343.0,41.3,40999.0,23846.0,3915.0,10484.0,17.522266481672112,,,,,,,,,,,,,,46.92297363827597,Y,0
29236,75058,3238.0,37.4,79250.0,32815.0,476.0,1639.0,14.700432365657813,,,,,,,,,,,,,,50.61766522544781,Y,0
29237,75060,46409.0,32.6,45775.0,18383.0,8982.0,23313.0,19.354004611174556,,,,,,,,,,,,,,50.23379085953156,Y,0
29313,75102,1261.0,38.7,40455.0,19179.0,148.0,632.0,11.736716891356066,,,,,,,,,,,,,,50.11895321173672,Y,0
29314,75103,13103.0,43.6,50286.0,23693.0,1767.0,6145.0,13.485461344730215,,,,,,,,,,,,,,46.89765702510876,Y,0
29319,75110,27901.0,34.3,40235.0,19246.0,6441.0,13341.0,23.085194079065268,,,,,,,,,,,,,,47.815490484212035,Y,0
29320,75114,4548.0,34.7,68287.0,25358.0,275.0,2382.0,6.046613896218118,,,,,,,,,,,,,,52.37467018469657,Y,0
29327,75125,6959.0,33.1,45375.0,18012.0,1534.0,3254.0,22.04339703980457,,,,,,,,,,,,,,46.75959189538727,Y,0
29331,75132,521.0,31.4,65563.0,31949.0,75.0,375.0,14.395393474088293,,,,,,,,,,,,,,71.97696737044146,Y,0
29332,75134,19910.0,32.7,46971.0,18451.0,4012.0,9625.0,20.15067805123054,,,,,,,,,,,,,,48.34254143646409,Y,0
29333,75135,5223.0,35.3,62800.0,26778.0,690.0,2530.0,13.210798391728892,,,,,,,,,,,,,,48.43959410300594,Y,0
29337,75142,18690.0,35.7,53809.0,23083.0,3077.0,8918.0,16.4633493846977,,,,,,,,,,,,,,47.71535580524345,Y,0
29340,75146,18567.0,35.2,59244.0,22908.0,2305.0,9477.0,12.414498842031561,,,,,,,,,,,,,,51.0421715947649,Y,0
29348,75154,36411.0,35.4,66162.0,26109.0,3843.0,18773.0,10.554502760154898,,,,,,,,,,,,,,51.55859493010354,Y,0
29352,75158,4291.0,39.0,58466.0,23524.0,484.0,1978.0,11.27942204614309,,,,,,,,,,,,,,46.09648100675833,Y,0
29358,75164,423.0,35.1,56042.0,22511.0,21.0,234.0,4.964539007092198,,,,,,,,,,,,,,55.319148936170215,Y,0
29361,75166,3723.0,32.7,75804.0,31300.0,83.0,1954.0,2.2293849046467904,,,,,,,,,,,,,,52.48455546602202,Y,0
29362,75167,9891.0,36.3,76207.0,26885.0,589.0,4965.0,5.954908502679204,,,,,,,,,,,,,,50.197148923263576,Y,0
29365,75173,4601.0,38.7,67327.0,27210.0,487.0,2379.0,10.58465550967181,,,,,,,,,,,,,,51.70615083677461,Y,0
29367,75181,26200.0,32.1,73879.0,24504.0,3288.0,13947.0,12.549618320610687,,,,,,,,,,,,,,53.232824427480914,Y,0
29368,75182,5292.0,42.6,90366.0,37243.0,122.0,2657.0,2.305366591080877,,,,,,,,,,,,,,50.20786092214664,Y,0
29369,75189,22192.0,33.7,73146.0,26050.0,2511.0,11152.0,11.314888248017304,,,,,,,,,,,,,,50.25234318673396,Y,0
29458,75249,14172.0,31.0,57247.0,21416.0,1897.0,6779.0,13.385548969799604,,,,,,,,,,,,,,47.83375670335874,Y,0
29470,75407,14871.0,35.0,52330.0,23616.0,2016.0,7575.0,13.556586645148275,,,,,,,,,,,,,,50.938067379463384,Y,0
29471,75409,11488.0,35.5,61997.0,25509.0,1187.0,5942.0,10.332520891364902,,,,,,,,,,,,,,51.72353760445682,Y,0
29473,75411,1257.0,35.7,61641.0,33613.0,145.0,674.0,11.535401750198886,,,,,,,,,,,,,,53.619729514717584,Y,0
29478,75416,2762.0,42.9,40685.0,20507.0,334.0,1355.0,12.092686459087618,,,,,,,,,,,,,,49.058653149891384,Y,0
29482,75421,1112.0,42.1,54808.0,19959.0,143.0,541.0,12.859712230215827,,,,,,,,,,,,,,48.65107913669065,Y,0
29484,75423,3135.0,39.8,47162.0,22978.0,695.0,1446.0,22.169059011164276,,,,,,,,,,,,,,46.1244019138756,Y,0
29485,75424,3548.0,40.0,48948.0,20837.0,312.0,1650.0,8.793686583990981,,,,,,,,,,,,,,46.50507328072153,Y,0
29490,75433,2908.0,38.9,47662.0,20916.0,463.0,1359.0,15.92159559834938,,,,,,,,,,,,,,46.73314993122421,Y,0
29492,75436,2076.0,43.3,42798.0,21094.0,292.0,963.0,14.065510597302504,,,,,,,,,,,,,,46.38728323699422,Y,0
29494,75438,932.0,44.3,51438.0,24720.0,100.0,459.0,10.729613733905579,,,,,,,,,,,,,,49.24892703862661,Y,0
29495,75439,1017.0,33.5,46125.0,18502.0,202.0,495.0,19.86234021632252,,,,,,,,,,,,,,48.67256637168141,Y,0
29498,75442,9078.0,38.3,52080.0,24208.0,1685.0,4596.0,18.561357127120512,,,,,,,,,,,,,,50.62789160608063,Y,0
29505,75452,4671.0,37.5,56000.0,22293.0,550.0,2387.0,11.774780560907729,,,,,,,,,,,,,,51.102547634339544,Y,0
29506,75453,3040.0,43.9,41525.0,23144.0,338.0,1641.0,11.118421052631579,,,,,,,,,,,,,,53.98026315789474,Y,0
29507,75454,5800.0,31.7,87125.0,29919.0,192.0,2859.0,3.310344827586207,,,,,,,,,,,,,,49.293103448275865,Y,0
29510,75459,4541.0,37.1,64792.0,24967.0,601.0,2246.0,13.234970270865448,,,,,,,,,,,,,,49.4604712618366,Y,0
29512,75462,11650.0,42.2,60019.0,27830.0,818.0,5866.0,7.021459227467811,,,,,,,,,,,,,,50.351931330472105,Y,0
29532,75490,2332.0,39.1,57375.0,22864.0,287.0,1180.0,12.307032590051458,,,,,,,,,,,,,,50.60034305317324,Y,0
29533,75491,5214.0,41.9,50158.0,24986.0,623.0,2409.0,11.948599923283467,,,,,,,,,,,,,,46.20253164556962,Y,0
29537,75495,6737.0,42.6,65158.0,29603.0,633.0,3256.0,9.395873534214042,,,,,,,,,,,,,,48.33011726287665,Y,0
29555,75567,4321.0,40.7,50386.0,20839.0,539.0,2120.0,12.473964360101828,,,,,,,,,,,,,,49.06271696366582,Y,0
29580,75645,10136.0,40.7,56098.0,24021.0,1165.0,4923.0,11.493685872138911,,,,,,,,,,,,,,48.56945540647198,Y,0
29581,75647,13431.0,40.1,45826.0,22967.0,2456.0,6833.0,18.286054649691014,,,,,,,,,,,,,,50.874841783932695,Y,0
29582,75650,7972.0,40.1,59274.0,28367.0,397.0,4311.0,4.979929754139488,,,,,,,,,,,,,,54.07676869041646,Y,0
29585,75654,12300.0,38.4,49798.0,23551.0,3016.0,5703.0,24.520325203252032,,,,,,,,,,,,,,46.36585365853659,Y,0
29589,75662,24768.0,35.5,46462.0,23989.0,4095.0,11760.0,16.53343023255814,,,,,,,,,,,,,,47.48062015503876,Y,0
29594,75672,17080.0,38.9,49598.0,24171.0,1909.0,8005.0,11.176814988290397,,,,,,,,,,,,,,46.86768149882904,Y,0
29600,75691,3554.0,34.4,57664.0,27843.0,299.0,1684.0,8.413055711873945,,,,,,,,,,,,,,47.3832301631964,Y,0
29601,75692,4682.0,43.1,50285.0,27014.0,650.0,2406.0,13.882956001708672,,,,,,,,,,,,,,51.38829560017087,Y,0
29602,75693,6743.0,38.8,57618.0,24744.0,933.0,3593.0,13.836571259083494,,,,,,,,,,,,,,53.28488803203322,Y,0
29611,75707,14906.0,38.6,56559.0,33755.0,2089.0,7964.0,14.014490809070173,,,,,,,,,,,,,,53.42814973836039,Y,0
29613,75709,5392.0,40.0,53598.0,25320.0,959.0,2980.0,17.78560830860534,,,,,,,,,,,,,,55.26706231454006,Y,0
29614,75750,3594.0,39.9,57964.0,26300.0,406.0,1904.0,11.296605453533667,,,,,,,,,,,,,,52.977184195882025,Y,0
29616,75752,6647.0,43.0,44940.0,21647.0,1041.0,3276.0,15.661200541597713,,,,,,,,,,,,,,49.28539190612306,Y,0
29619,75756,3752.0,39.3,44535.0,20184.0,557.0,1821.0,14.8454157782516,,,,,,,,,,,,,,48.53411513859275,Y,0
29624,75762,12900.0,38.7,65819.0,33097.0,947.0,6540.0,7.341085271317829,,,,,,,,,,,,,,50.69767441860465,Y,0
29625,75763,6499.0,42.5,46813.0,22847.0,1081.0,3017.0,16.63332820433913,,,,,,,,,,,,,,46.42252654254501,Y,0
29639,75789,6998.0,43.4,59081.0,25856.0,1118.0,3613.0,15.9759931408974,,,,,,,,,,,,,,51.629036867676476,Y,0
29641,75791,13459.0,33.0,68630.0,26967.0,767.0,6369.0,5.698788914481017,,,,,,,,,,,,,,47.32149491046883,Y,0
29651,75840,7111.0,41.8,43723.0,25763.0,1039.0,3325.0,14.611165799465617,,,,,,,,,,,,,,46.758543102235976,Y,0
29656,75848,105.0,43.7,65417.0,25478.0,0.0,67.0,0.0,,,,,,,,,,,,,,63.80952380952381,Y,0
29658,75850,691.0,37.9,70132.0,23132.0,65.0,322.0,9.406657018813315,,,,,,,,,,,,,,46.59913169319827,Y,0
29687,75943,1305.0,44.2,56563.0,25739.0,160.0,660.0,12.260536398467433,,,,,,,,,,,,,,50.57471264367816,Y,0
29704,75969,3401.0,39.4,57143.0,21671.0,540.0,1596.0,15.877683034401647,,,,,,,,,,,,,,46.927374301675975,Y,0
29718,76009,19560.0,37.7,51696.0,21022.0,2886.0,10050.0,14.754601226993865,,,,,,,,,,,,,,51.38036809815951,Y,0
29735,76020,26909.0,42.6,57457.0,29642.0,3822.0,13085.0,14.203426362926901,,,,,,,,,,,,,,48.62685346909956,Y,0
29738,76023,5781.0,42.6,49441.0,23944.0,533.0,2831.0,9.21985815602837,,,,,,,,,,,,,,48.970766303407714,Y,0
29747,76035,1477.0,41.1,84732.0,49115.0,93.0,812.0,6.296547054840894,,,,,,,,,,,,,,54.976303317535546,Y,0
29752,76041,174.0,42.5,57750.0,29137.0,0.0,84.0,0.0,,,,,,,,,,,,,,48.275862068965516,Y,0
29758,76050,5939.0,40.8,62723.0,30928.0,451.0,3029.0,7.593871022057585,,,,,,,,,,,,,,51.00185216366392,Y,0
